UNITID,OPEID,INSTNM,CITY,Year,UGDS,MAIN,NUMBRANCH,HIGHDEG,REGION,LOCALE,LOCALE2,CCSIZSET,PCTPELL,AVGFACSAL,PFTFAC,PRGMOFR,BOOKSUPPLY,ROOMBOARD_ON,ROOMBOARD_OFF,OTHEREXPENSE_ON,OTHEREXPENSE_OFF,ADMCON7,MDCOST_ALL,MDEARN_ALL,UGDS_WOMEN,UGDS_MEN,ADM_RATE,SAT_AVG,ACTCMMID,RET_FT4,C150_4,MD_EARN_WNE_P10,TUITIONFEE_IN,TUITIONFEE_OUT,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,OPENADMP,won,lost,tied,notes,win_percentage
159647,00200800,Louisiana Tech University,Ruston,2019,8141.0,1,1,4,5,,,,0.2346,7894.0,0.7433,,1242.0,7155.0,8874.0,3759.0,5031.0,1.0,,,0.4497,0.5503,0.6409,1218.0,25.0,0.796,0.5976,,10185.0,19098.0,0.7148,0.1242,0.0415,0.0145,2.0,8.0,5.0,,,0.6153846153846154
160658,00203100,University of Louisiana at Lafayette,Lafayette,2019,13639.0,1,1,4,5,,,,0.3399,8280.0,0.7928,,1300.0,10708.0,10990.0,4230.0,5130.0,1.0,,,0.57,0.43,0.6791,1169.0,24.0,0.759,0.5146,,10382.0,24110.0,0.6385,0.2059,0.0581,0.0257,2.0,4.0,8.0,,(I-AA play not counted),0.3333333333333333
160755,00202900,Tulane University of Louisiana,New Orleans,2019,7980.0,1,1,4,5,,,,0.1096,12224.0,0.638,,1200.0,15774.0,15774.0,1110.0,1110.0,1.0,,,0.5886,0.4114,0.1287,1444.0,32.0,0.9277,0.8621,,56800.0,56800.0,0.681,0.0702,0.0782,0.0515,2.0,11.0,3.0,,,0.7857142857142857
160755,00202900,Tulane University of Louisiana,New Orleans,2019,7980.0,1,1,4,5,,,,0.1096,12224.0,0.638,,1200.0,15774.0,15774.0,1110.0,1110.0,1.0,,,0.5886,0.4114,0.1287,1444.0,32.0,0.9277,0.8621,,56800.0,56800.0,0.681,0.0702,0.0782,0.0515,2.0,7.0,6.0,,,0.5384615384615384
163286,00210300,University of Maryland-College Park,College Park,2019,29905.0,1,1,4,2,,,,0.1829,13652.0,0.7883,,1250.0,13315.0,14434.0,2522.0,4202.0,1.0,,,0.479,0.521,0.4418,1389.0,32.0,0.9498,0.8698,,10779.0,36891.0,0.4887,0.1141,0.0943,0.1828,2.0,3.0,9.0,,,0.25
164924,00212800,Boston College,Chestnut Hill,2019,9637.0,1,1,4,1,,,,0.1367,15599.0,0.6662,,1250.0,14826.0,11550.0,1900.0,1900.0,1.0,,,0.5295,0.4705,0.2722,1437.0,33.0,0.9467,0.9404,,57910.0,57910.0,0.5774,0.0405,0.1158,0.1047,2.0,6.0,7.0,,,0.46153846153846156
166027,00215500,Harvard University,Cambridge,2019,7547.0,1,1,4,1,,,,0.1156,20997.0,0.8612,,1000.0,17682.0,,3193.0,,1.0,,,0.4953,0.5047,0.0464,1517.0,34.0,0.9722,0.971,,51925.0,51925.0,0.3893,0.0848,0.1133,0.1993,2.0,4.0,6.0,,(I-AA play not counted),0.4
166124,00214100,College of the Holy Cross,Worcester,2019,2931.0,1,1,3,1,,,,0.1626,11417.0,0.882,,1000.0,15070.0,15070.0,900.0,900.0,5.0,,,0.5213,0.4787,0.3422,1356.0,30.0,0.9309,0.8988,,54740.0,54740.0,0.694,0.0484,0.1126,0.044,2.0,7.0,6.0,,(I-AA play not counted),0.5384615384615384
166124,00214100,College of the Holy Cross,Worcester,2019,2931.0,1,1,3,1,,,,0.1626,11417.0,0.882,,1000.0,15070.0,15070.0,900.0,900.0,5.0,,,0.5213,0.4787,0.3422,1356.0,30.0,0.9309,0.8988,,54740.0,54740.0,0.694,0.0484,0.1126,0.044,2.0,6.0,6.0,,(I-AA play not counted),0.5
169248,00224300,Central Michigan University,Mount Pleasant,2019,14409.0,1,1,4,3,,,,0.3441,9593.0,0.7253,,1000.0,10328.0,10328.0,1080.0,1080.0,1.0,,,0.5906,0.4094,0.6951,1106.0,23.0,0.7414,0.6112,,12960.0,24120.0,0.7575,0.1033,0.0514,0.0111,2.0,8.0,6.0,,,0.5714285714285714
169248,00224300,Central Michigan University,Mount Pleasant,2019,14409.0,1,1,4,3,,,,0.3441,9593.0,0.7253,,1000.0,10328.0,10328.0,1080.0,1080.0,1.0,,,0.5906,0.4094,0.6951,1106.0,23.0,0.7414,0.6112,,12960.0,24120.0,0.7575,0.1033,0.0514,0.0111,2.0,5.0,5.0,,(Div III play not counted),0.5
169798,00225900,Eastern Michigan University,Ypsilanti,2019,14381.0,1,1,4,3,,,,0.3938,9822.0,0.9811,,1000.0,10370.0,10046.0,2438.0,3150.0,1.0,,,0.6037,0.3963,0.7406,1088.0,22.0,0.7048,0.4607,,13758.0,13758.0,0.6215,0.1721,0.0623,0.0293,2.0,6.0,7.0,,,0.46153846153846156
169798,00225900,Eastern Michigan University,Ypsilanti,2019,14381.0,1,1,4,3,,,,0.3938,9822.0,0.9811,,1000.0,10370.0,10046.0,2438.0,3150.0,1.0,,,0.6037,0.3963,0.7406,1088.0,22.0,0.7048,0.4607,,13758.0,13758.0,0.6215,0.1721,0.0623,0.0293,2.0,9.0,4.0,,,0.6923076923076923
171100,00229000,Michigan State University,East Lansing,2019,38950.0,1,1,4,3,,,,0.2219,11932.0,0.8893,,1108.0,10522.0,10522.0,3040.0,3040.0,1.0,,,0.5061,0.4939,0.7112,1223.0,26.0,0.9124,0.8073,,14460.0,39766.0,0.6797,0.0745,0.0514,0.0607,2.0,7.0,6.0,,,0.5384615384615384
172699,00233000,Western Michigan University,Kalamazoo,2019,16801.0,1,1,4,3,,,,0.3172,10128.0,0.629,,987.0,10567.0,10567.0,2500.0,2500.0,1.0,,,0.488,0.512,0.7986,1113.0,23.0,0.7839,0.5664,,13017.0,16041.0,0.6857,0.1087,0.0711,0.0217,2.0,7.0,6.0,,,0.5384615384615384
174066,00396900,University of Minnesota-Twin Cities,Minneapolis,2019,31367.0,1,2,4,4,,,,0.1835,12186.0,0.8196,,1000.0,10358.0,10358.0,2434.0,2434.0,1.0,,,0.5323,0.4677,0.5674,1337.0,29.0,0.9317,0.8291,,15027.0,33325.0,0.6527,0.0519,0.0457,0.1044,2.0,11.0,2.0,,,0.8461538461538461
176080,00242300,Mississippi State University,Mississippi State,2019,18388.0,1,1,4,5,,,,0.3218,8922.0,0.8545,,1200.0,10436.0,10436.0,5358.0,5358.0,1.0,,,0.496,0.504,0.5386,1246.0,26.0,0.8157,0.6146,,8910.0,23950.0,0.7348,0.1765,0.0304,0.0142,2.0,6.0,7.0,,,0.46153846153846156
176372,00244100,University of Southern Mississippi,Hattiesburg,2019,11521.0,1,1,4,5,,,,0.4802,7841.0,0.9878,,1500.0,10937.0,9600.0,3336.0,4346.0,1.0,,,0.6342,0.3658,0.9694,1135.0,23.0,0.6784,0.4899,,8896.0,10896.0,0.6046,0.2875,0.0345,0.0135,2.0,4.0,8.0,,,0.3333333333333333
176372,00244100,University of Southern Mississippi,Hattiesburg,2019,11521.0,1,1,4,5,,,,0.4802,7841.0,0.9878,,1500.0,10937.0,9600.0,3336.0,4346.0,1.0,,,0.6342,0.3658,0.9694,1135.0,23.0,0.6784,0.4899,,8896.0,10896.0,0.6046,0.2875,0.0345,0.0135,2.0,7.0,6.0,,,0.5384615384615384
178396,00251600,University of Missouri-Columbia,Columbia,2019,21933.0,1,1,4,4,,,,0.2068,9621.0,0.7102,,1260.0,10508.0,10508.0,4952.0,4952.0,1.0,,,0.5302,0.4698,0.8073,1248.0,26.0,0.8789,0.7131,,10477.0,28348.0,0.7793,0.0717,0.0474,0.0261,2.0,3.0,7.0,,(I-AA play not counted),0.3
178396,00251600,University of Missouri-Columbia,Columbia,2019,21933.0,1,1,4,4,,,,0.2068,9621.0,0.7102,,1260.0,10508.0,10508.0,4952.0,4952.0,1.0,,,0.5302,0.4698,0.8073,1248.0,26.0,0.8789,0.7131,,10477.0,28348.0,0.7793,0.0717,0.0474,0.0261,2.0,6.0,6.0,,,0.5
180461,00253200,Montana State University,Bozeman,2019,14402.0,1,1,4,7,,,,0.2262,7603.0,0.5895,,1450.0,10300.0,10300.0,3738.0,3738.0,1.0,,,0.4622,0.5378,0.8194,1194.0,24.0,0.7654,0.5677,,7325.0,25855.0,0.8467,0.0043,0.0459,0.0096,2.0,10.0,4.0,,(I-AA play not counted),0.7142857142857143
180461,00253200,Montana State University,Bozeman,2019,14402.0,1,1,4,7,,,,0.2262,7603.0,0.5895,,1450.0,10300.0,10300.0,3738.0,3738.0,1.0,,,0.4622,0.5378,0.8194,1194.0,24.0,0.7654,0.5677,,7325.0,25855.0,0.8467,0.0043,0.0459,0.0096,2.0,11.0,4.0,,(I-AA play not counted),0.7333333333333333
181464,00256500,University of Nebraska-Lincoln,Lincoln,2019,20252.0,1,2,4,4,,,,0.2258,11030.0,0.8397,,1044.0,11830.0,11830.0,3320.0,3320.0,1.0,,,0.4751,0.5249,0.7823,1222.0,25.0,0.8123,0.6551,,9522.0,25828.0,0.7468,0.027,0.0725,0.0292,2.0,5.0,7.0,,,0.4166666666666667
182281,00256900,University of Nevada-Las Vegas,Las Vegas,2019,25236.0,1,1,4,8,,,,0.3719,10856.0,0.9822,,1250.0,10892.0,9998.0,4288.0,6380.0,1.0,,,0.5664,0.4336,0.8069,1126.0,22.0,0.7939,0.4466,,8291.0,23342.0,0.2881,0.0792,0.3126,0.1661,2.0,4.0,8.0,,,0.3333333333333333
182290,00256800,University of Nevada-Reno,Reno,2019,16917.0,1,1,4,8,,,,0.2602,10418.0,0.9828,,1300.0,11960.0,11960.0,4370.0,4370.0,1.0,,,0.528,0.472,0.8822,1174.0,24.0,0.8124,0.6111,,8034.0,23086.0,0.5522,0.0324,0.2227,0.0823,2.0,7.0,6.0,,,0.5384615384615384
182670,00257300,Dartmouth College,Hanover,2019,4365.0,1,1,4,1,,,,0.165,15758.0,0.8,,1100.0,16374.0,,2040.0,,1.0,,,0.4921,0.5079,0.0793,1500.0,34.0,0.9794,0.9522,,57638.0,57638.0,0.5056,0.0582,0.1052,0.148,2.0,9.0,1.0,,(I-AA play not counted),0.9
186131,00262700,Princeton University,Princeton,2019,5308.0,1,1,4,2,,,,0.192,20724.0,0.835,,1050.0,17150.0,,3150.0,,1.0,,,0.497,0.503,0.0578,1517.0,34.0,0.9768,0.979,,52800.0,52800.0,0.4024,0.0789,0.1064,0.2231,2.0,8.0,2.0,,(I-AA play not counted),0.8
186380,00262900,Rutgers University-New Brunswick,New Brunswick,2019,35760.0,1,3,4,2,,,,0.291,12339.0,0.5751,,1350.0,13075.0,16434.0,3625.0,6041.0,1.0,,,0.4985,0.5015,0.6122,1322.0,29.0,0.9275,0.8384,,15407.0,32189.0,0.3605,0.0635,0.1292,0.2895,2.0,2.0,10.0,,,0.16666666666666666
188030,00265700,New Mexico State University-Main Campus,Las Cruces,2019,11153.0,1,5,4,6,,,,0.4558,8969.0,0.7389,,1240.0,9538.0,8862.0,4416.0,4416.0,1.0,,,0.5596,0.4404,0.5458,1061.0,21.0,0.7478,0.4818,,7087.0,23076.0,0.2486,0.0232,0.6275,0.0125,2.0,2.0,10.0,,,0.16666666666666666
188030,00265700,New Mexico State University-Main Campus,Las Cruces,2019,11153.0,1,5,4,6,,,,0.4558,8969.0,0.7389,,1240.0,9538.0,8862.0,4416.0,4416.0,1.0,,,0.5596,0.4404,0.5458,1061.0,21.0,0.7478,0.4818,,7087.0,23076.0,0.2486,0.0232,0.6275,0.0125,2.0,2.0,10.0,,,0.16666666666666666
190099,00270100,Colgate University,Hamilton,2019,2964.0,1,1,4,2,,,,0.122,12103.0,0.9574,,1100.0,14540.0,,1330.0,,1.0,,,0.5526,0.4474,0.2258,1437.0,33.0,0.9485,0.9065,,58045.0,58045.0,0.6538,0.0391,0.086,0.0506,2.0,4.0,8.0,,(I-AA play not counted),0.3333333333333333
190415,00271100,Cornell University,Ithaca,2019,14976.0,1,2,4,2,,,,0.1683,15574.0,0.9074,,970.0,15246.0,15246.0,2820.0,2820.0,1.0,,,0.5386,0.4614,0.1085,1487.0,34.0,0.9748,0.9453,,57222.0,57222.0,0.3578,0.0667,0.1388,0.1989,2.0,4.0,6.0,,(I-AA play not counted),0.4
191241,00272200,Fordham University,Bronx,2019,9422.0,1,1,4,2,,,,0.1858,14236.0,1.0,,1039.0,18510.0,12438.0,2949.0,2919.0,1.0,,,0.5674,0.4326,0.4588,1356.0,30.0,0.9107,0.8274,,54393.0,54393.0,0.5555,0.0394,0.1558,0.1118,2.0,4.0,8.0,,(I-AA play not counted),0.3333333333333333
196088,00283700,University at Buffalo,Buffalo,2019,21760.0,1,1,4,2,,,,0.3322,10735.0,0.6373,,1203.0,14134.0,14134.0,2805.0,2805.0,1.0,,,0.4384,0.5616,0.6108,1254.0,27.0,0.8631,0.7519,,10524.0,28194.0,0.4754,0.084,0.0731,0.1547,2.0,8.0,5.0,,,0.6153846153846154
196413,00288200,Syracuse University,Syracuse,2019,14854.0,1,1,4,2,,,,0.1785,12051.0,0.6685,,1536.0,15910.0,15910.0,1774.0,1774.0,1.0,,,0.5337,0.4663,0.4438,1291.0,28.0,0.9182,0.8268,,53849.0,53849.0,0.5604,0.065,0.0954,0.0646,2.0,5.0,7.0,,,0.4166666666666667
197869,00290600,Appalachian State University,Boone,2019,17401.0,1,1,4,5,,,,0.294,8310.0,0.7569,,700.0,8826.0,9508.0,2780.0,3480.0,1.0,,,0.564,0.436,0.7681,1202.0,25.0,0.8776,0.7282,,7409.0,22216.0,0.8201,0.0354,0.0717,0.0161,2.0,13.0,1.0,,,0.9285714285714286
198385,00291800,Davidson College,Davidson,2019,1833.0,1,1,3,5,,,,0.1612,11174.0,0.9451,,1000.0,14803.0,,1775.0,,1.0,,,0.4943,0.5057,0.1805,1411.0,32.0,0.9495,0.9129,,53166.0,53166.0,0.671,0.0655,0.0797,0.0518,2.0,8.0,4.0,,(I-AA play not counted),0.6666666666666666
198419,00292000,Duke University,Durham,2019,6546.0,1,1,4,5,,,,0.1381,16863.0,0.9364,,1434.0,15588.0,,1976.0,,1.0,,,0.5046,0.4954,0.076,1522.0,34.0,0.9827,0.9462,,58031.0,58031.0,0.4129,0.0883,0.0969,0.2101,2.0,5.0,7.0,,,0.4166666666666667
198464,00292300,East Carolina University,Greenville,2019,21992.0,1,1,4,5,,,,0.3434,8623.0,0.7892,,1490.0,10030.0,10030.0,3630.0,3630.0,1.0,,,0.5616,0.4384,0.7872,1117.0,22.0,0.8184,0.6611,,7238.0,23515.0,0.6632,0.156,0.0758,0.0251,2.0,4.0,8.0,,,0.3333333333333333
199193,00297200,North Carolina State University at Raleigh,Raleigh,2019,24239.0,1,1,4,5,,,,0.2028,11062.0,0.8745,,1082.0,11359.0,11359.0,2717.0,2717.0,1.0,,,0.4747,0.5253,0.4513,1349.0,30.0,0.9441,0.8189,,9101.0,29220.0,0.682,0.058,0.0616,0.0763,2.0,7.0,6.0,,,0.5384615384615384
199193,00297200,North Carolina State University at Raleigh,Raleigh,2019,24239.0,1,1,4,5,,,,0.2028,11062.0,0.8745,,1082.0,11359.0,11359.0,2717.0,2717.0,1.0,,,0.4747,0.5253,0.4513,1349.0,30.0,0.9441,0.8189,,9101.0,29220.0,0.682,0.058,0.0616,0.0763,2.0,4.0,8.0,,,0.3333333333333333
199847,00297800,Wake Forest University,Winston-Salem,2019,5285.0,1,1,4,5,,,,0.0945,11978.0,0.7695,,1500.0,15018.0,15018.0,2400.0,2400.0,3.0,,,0.5317,0.4683,0.296,,,0.9423,0.8828,,55440.0,55440.0,0.6923,0.0638,0.0747,0.0335,2.0,8.0,5.0,,,0.6153846153846154
200800,00312300,University of Akron Main Campus,Akron,2019,12744.0,1,2,4,3,,,,0.3211,10227.0,0.5118,,1000.0,12296.0,12291.0,2520.0,3120.0,1.0,,,0.4514,0.5486,0.7304,1118.0,22.0,0.7143,0.4564,,11636.0,17765.0,0.7577,0.1006,0.0318,0.0282,2.0,0.0,12.0,,,0.0
201441,00301800,Bowling Green State University-Main Campus,Bowling Green,2019,13772.0,1,2,4,3,,,,0.2704,9267.0,0.6845,,727.0,9168.0,7694.0,3976.0,5261.0,1.0,,,0.5559,0.4441,0.7182,1083.0,22.0,0.7713,0.6051,,11316.0,19305.0,0.7909,0.0805,0.0426,0.0107,2.0,3.0,9.0,,,0.25
201885,00312500,University of Cincinnati-Main Campus,Cincinnati,2019,26610.0,1,3,4,3,,,,0.2165,10152.0,0.5476,,1200.0,11668.0,11668.0,3436.0,4950.0,1.0,,,0.4945,0.5055,0.7667,1247.0,26.0,0.8824,0.7129,,11660.0,26994.0,0.7476,0.0655,0.0345,0.044,2.0,11.0,3.0,,,0.7857142857142857
202480,00312700,University of Dayton,Dayton,2019,8399.0,1,1,4,3,,,,0.1208,9036.0,0.6391,,1000.0,14050.0,14050.0,1750.0,1750.0,1.0,,,0.4773,0.5227,0.7203,1241.0,26.0,0.8944,0.8155,,44100.0,44100.0,0.8064,0.0355,0.058,0.014,2.0,8.0,3.0,,(I-AA play not counted),0.7272727272727273
203517,00305100,Kent State University at Kent,Kent,2019,21431.0,1,8,4,3,,,,0.3,9436.0,0.556,,1200.0,11706.0,11706.0,3162.0,3162.0,1.0,,,0.6182,0.3818,0.8554,1146.0,23.0,0.8139,0.6164,,10602.0,19478.0,0.753,0.0904,0.0391,0.0181,2.0,7.0,6.0,,,0.5384615384615384
204796,00309000,Ohio State University-Main Campus,Columbus,2019,45657.0,1,6,4,3,,,,0.2052,12680.0,0.6489,,1082.0,12748.0,11700.0,2998.0,3014.0,1.0,,,0.487,0.513,0.5374,1372.0,30.0,0.9408,0.8577,,11084.0,32061.0,0.6567,0.0658,0.0474,0.076,2.0,8.0,6.0,,,0.5714285714285714
204796,00309000,Ohio State University-Main Campus,Columbus,2019,45657.0,1,6,4,3,,,,0.2052,12680.0,0.6489,,1082.0,12748.0,11700.0,2998.0,3014.0,1.0,,,0.487,0.513,0.5374,1372.0,30.0,0.9408,0.8577,,11084.0,32061.0,0.6567,0.0658,0.0474,0.076,2.0,13.0,1.0,,,0.9285714285714286
204857,00310000,Ohio University-Main Campus,Athens,2019,20484.0,1,6,4,3,,,,0.2416,9173.0,0.767,,962.0,13332.0,13332.0,3074.0,3074.0,1.0,,,0.6035,0.3965,0.8207,1167.0,24.0,0.8153,0.6513,,12612.0,22406.0,0.8215,0.0557,0.0349,0.0143,2.0,7.0,6.0,,,0.5384615384615384
206084,00313100,University of Toledo,Toledo,2019,14396.0,1,1,4,3,,,,0.2988,9010.0,0.7322,,1180.0,12470.0,7320.0,4080.0,5298.0,1.0,,,0.4874,0.5126,0.964,1142.0,23.0,0.7642,0.5024,,10650.0,20010.0,0.6875,0.101,0.0522,0.0231,2.0,6.0,6.0,,,0.5
207388,00317000,Oklahoma State University-Main Campus,Stillwater,2019,19777.0,1,1,4,6,,,,0.2864,9344.0,0.8738,,1120.0,9150.0,9150.0,4650.0,4650.0,1.0,,,0.496,0.504,0.6998,1209.0,25.0,0.829,0.6462,,9019.0,24539.0,0.6829,0.0417,0.083,0.0198,2.0,8.0,5.0,,,0.6153846153846154
207500,00318400,University of Oklahoma-Norman Campus,Norman,2019,21329.0,1,5,4,6,,,,0.2321,10225.0,0.8323,,667.0,10994.0,10994.0,6317.0,6317.0,1.0,,,0.5075,0.4925,0.8041,1236.0,26.0,0.8822,0.7023,,11763.0,27144.0,0.6035,0.0456,0.1058,0.0672,2.0,12.0,2.0,,,0.8571428571428571
207971,00318500,University of Tulsa,Tulsa,2019,3232.0,1,1,4,6,,,,0.2031,10210.0,0.7701,,1200.0,11424.0,11032.0,5900.0,5900.0,1.0,,,0.4632,0.5368,0.3584,1276.0,28.0,0.8691,0.7227,,42723.0,42723.0,0.5449,0.0696,0.0857,0.0594,2.0,4.0,8.0,,,0.3333333333333333
209542,00321000,Oregon State University,Corvallis,2019,25339.0,1,2,4,8,,,,0.2555,10107.0,0.7901,,1200.0,12306.0,12906.0,2694.0,2694.0,1.0,,,0.4691,0.5309,0.8233,1202.0,25.0,0.8539,0.671,,11715.0,31215.0,0.6273,0.0142,0.1091,0.0775,2.0,12.0,2.0,,,0.8571428571428571
209542,00321000,Oregon State University,Corvallis,2019,25339.0,1,2,4,8,,,,0.2555,10107.0,0.7901,,1200.0,12306.0,12906.0,2694.0,2694.0,1.0,,,0.4691,0.5309,0.8233,1202.0,25.0,0.8539,0.671,,11715.0,31215.0,0.6273,0.0142,0.1091,0.0775,2.0,5.0,7.0,,,0.4166666666666667
211291,00323800,Bucknell University,Lewisburg,2019,3608.0,1,1,4,2,,,,0.1087,11421.0,0.9607,,900.0,14174.0,14174.0,2130.0,2130.0,5.0,,,0.5103,0.4897,0.3423,1355.0,30.0,0.9239,0.9003,,58196.0,58196.0,0.7442,0.0341,0.0651,0.0496,2.0,3.0,8.0,,(I-AA play not counted),0.2727272727272727
212106,00325800,Duquesne University,Pittsburgh,2019,5837.0,1,1,4,2,,,,0.1923,9367.0,0.5171,,1400.0,13088.0,13088.0,2200.0,2200.0,1.0,,,0.6363,0.3637,0.7433,1221.0,26.0,0.8547,0.8078,,39992.0,39992.0,0.8088,0.0538,0.0408,0.0341,2.0,6.0,5.0,,(I-AA play not counted),0.5454545454545454
215062,00337800,University of Pennsylvania,Philadelphia,2019,10774.0,1,1,4,2,,,,0.1276,18277.0,0.7779,,1358.0,16190.0,14406.0,1946.0,1946.0,1.0,,,0.5398,0.4602,0.0766,1511.0,34.0,0.9808,0.96,,57770.0,57770.0,0.3998,0.0799,0.1004,0.2156,2.0,5.0,5.0,,(I-AA play not counted),0.5
215293,00337900,University of Pittsburgh-Pittsburgh Campus,Pittsburgh,2019,19017.0,1,5,4,2,,,,0.1535,11116.0,0.7614,,755.0,11250.0,11814.0,2686.0,2686.0,1.0,,,0.5345,0.4655,0.5665,1365.0,31.0,0.9282,0.8288,,19718.0,33746.0,0.6821,0.0526,0.0494,0.1124,2.0,8.0,5.0,,,0.6153846153846154
216339,00337100,Temple University,Philadelphia,2019,28308.0,1,1,4,2,,,,0.3042,11234.0,0.5363,,1479.0,14484.0,14484.0,2438.0,2438.0,3.0,,,0.5426,0.4574,0.6004,,,0.8886,0.7374,,16970.0,29882.0,0.5546,0.1296,0.0774,0.123,2.0,8.0,5.0,,,0.6153846153846154
216597,00338800,Villanova University,Villanova,2019,6779.0,1,1,4,2,,,,0.1019,11528.0,0.6512,,1100.0,14444.0,14444.0,2300.0,2300.0,1.0,,,0.5253,0.4747,0.2824,1422.0,33.0,0.9561,0.8981,,55280.0,55280.0,0.7348,0.0504,0.0825,0.0564,2.0,9.0,4.0,,(I-AA play not counted),0.6923076923076923
216667,00338900,Washington & Jefferson College,Washington,2019,1246.0,1,1,4,2,,,,0.3053,8262.0,0.7434,,800.0,12504.0,12504.0,900.0,900.0,2.0,,,0.5152,0.4848,0.8523,,,0.8262,0.7546,,49338.0,49338.0,0.7368,0.065,0.057,0.0217,2.0,8.0,5.0,,,0.6153846153846154
216667,00338900,Washington & Jefferson College,Washington,2019,1246.0,1,1,4,2,,,,0.3053,8262.0,0.7434,,800.0,12504.0,12504.0,900.0,900.0,2.0,,,0.5152,0.4848,0.8523,,,0.8262,0.7546,,49338.0,49338.0,0.7368,0.065,0.057,0.0217,2.0,7.0,3.0,,(Div III play not counted),0.7
216667,00338900,Washington & Jefferson College,Washington,2019,1246.0,1,1,4,2,,,,0.3053,8262.0,0.7434,,800.0,12504.0,12504.0,900.0,900.0,2.0,,,0.5152,0.4848,0.8523,,,0.8262,0.7546,,49338.0,49338.0,0.7368,0.065,0.057,0.0217,2.0,8.0,3.0,,(Div III play not counted),0.7272727272727273
216667,00338900,Washington & Jefferson College,Washington,2019,1246.0,1,1,4,2,,,,0.3053,8262.0,0.7434,,800.0,12504.0,12504.0,900.0,900.0,2.0,,,0.5152,0.4848,0.8523,,,0.8262,0.7546,,49338.0,49338.0,0.7368,0.065,0.057,0.0217,2.0,6.0,4.0,,(Div III play not counted),0.6
217156,00340100,Brown University,Providence,2019,6834.0,1,1,4,1,,,,0.1311,15039.0,0.9028,,1632.0,15332.0,,2122.0,,1.0,,,0.5225,0.4775,0.0707,1511.0,34.0,0.9794,0.9564,,58404.0,58404.0,0.4277,0.0677,0.1111,0.1668,2.0,2.0,8.0,,(I-AA play not counted),0.2
217864,00342300,Citadel Military College of South Carolina,Charleston,2019,2908.0,1,1,4,5,,,,0.2226,8884.0,0.6361,,8000.0,7109.0,18972.0,2293.0,8089.0,1.0,,,0.1265,0.8735,0.7473,1138.0,23.0,0.859,0.7433,,12620.0,35876.0,0.7593,0.0732,0.0736,0.0179,2.0,4.0,8.0,,,0.3333333333333333
217882,00342500,Clemson University,Clemson,2019,20074.0,1,1,4,5,,,,0.1656,10621.0,0.9251,,1436.0,11414.0,11414.0,4054.0,4054.0,1.0,,,0.4966,0.5034,0.5126,1334.0,30.0,0.9321,0.8373,,15558.0,38550.0,0.8058,0.0615,0.0553,0.0261,2.0,14.0,1.0,,,0.9333333333333333
218070,00343400,Furman University,Greenville,2019,2671.0,1,1,4,5,,,,0.1351,9788.0,0.806,,810.0,13034.0,13034.0,1938.0,1938.0,5.0,,,0.6046,0.3954,0.5681,1356.0,30.0,0.8948,0.8252,,50844.0,50844.0,0.7911,0.0618,0.0524,0.0255,2.0,8.0,5.0,,(I-AA play not counted),0.6153846153846154
218724,00345100,Coastal Carolina University,Conway,2019,9321.0,1,1,4,5,,,,0.3447,7736.0,1.0,,1082.0,9502.0,8848.0,3500.0,3938.0,1.0,,,0.5478,0.4522,0.6887,1097.0,22.0,0.684,0.469,,11640.0,27394.0,0.67,0.1803,0.0545,0.0085,2.0,5.0,7.0,,,0.4166666666666667
220862,00350900,University of Memphis,Memphis,2019,15568.0,1,1,4,5,,,,0.4398,8699.0,0.6818,,1600.0,10175.0,10175.0,4699.0,4699.0,1.0,,,0.5918,0.4082,0.8475,1134.0,23.0,0.7771,0.532,,9912.0,13752.0,0.4663,0.3614,0.0633,0.0373,2.0,12.0,2.0,,,0.8571428571428571
220978,00351000,Middle Tennessee State University,Murfreesboro,2019,18093.0,1,1,4,5,,,,0.3827,8503.0,0.772,,1260.0,8976.0,8976.0,4212.0,4212.0,1.0,,,0.5285,0.4715,0.9371,1150.0,23.0,0.7537,0.4681,,9070.0,27742.0,0.6324,0.1927,0.0678,0.0382,2.0,4.0,8.0,,,0.3333333333333333
221759,00353000,The University of Tennessee-Knoxville,Knoxville,2019,23152.0,1,1,4,5,,,,0.249,11270.0,0.8674,,1598.0,11482.0,11482.0,5666.0,5666.0,1.0,,,0.5106,0.4894,0.7885,1276.0,27.0,0.8651,0.7224,,13264.0,31664.0,0.7843,0.0587,0.0466,0.0405,2.0,0.0,5.0,,,0.0
221999,00353500,Vanderbilt University,Nashville,2019,6871.0,1,1,4,5,,,,0.1577,14442.0,0.8024,,1294.0,16910.0,,2874.0,,1.0,,,0.5159,0.4841,0.0912,1515.0,34.0,0.97,0.9297,,52070.0,52070.0,0.4405,0.11,0.1006,0.1431,2.0,3.0,9.0,,,0.25
223232,00354500,Baylor University,Waco,2019,13948.0,1,1,4,6,,,,0.187,10218.0,0.7419,,1264.0,12992.0,12020.0,3260.0,3900.0,1.0,,,0.5971,0.4029,0.4533,1318.0,29.0,0.8835,0.7821,,47364.0,47364.0,0.6195,0.0555,0.1572,0.0718,2.0,11.0,3.0,,,0.7857142857142857
